Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr9	15146582	15147291	283662	394095	148717	64225	3492	3382	7074
chr9	15320651	15321466	109487	568164	12767	13247	13247	8680	455
chr9	16222422	16223056	717492	1469935	540	67556	809	682	28865
chr9	17043917	17044508	1538987	1695551	90123	90388	19181	497	7164
chr9	17789342	17790293	1274602	949766	210162	73067	14933	4037	14756
chr9	18204854	18205215	859680	534844	563652	341346	8181	2987	29519
chr9	18353795	18354431	710464	385628	414436	414568	8585	71	0
chr9	18969694	18970673	94222	4619	77821	78623	28653	13712	20948
chr9	18980891	18981635	83260	5459	66859	67661	17691	10208	32145
chr9	19257826	19258188	30038	282394	23911	8748	8808	9627	37973
chr9	19656812	19657393	226376	48074	105278	8055	8103	4148	18486
chr9	19694089	19694691	263653	33362	142555	28493	28445	4085	9125
chr9	19776299	19777187	345863	48070	149049	30131	10928	4987	56690
chr9	20643296	20643936	49259	345637	14740	2380	2652	7698	11533
chr9	21297580	21298507	22761	126059	35017	28089	2196	1020	2819
chr9	21622367	21623274	188939	142812	178476	43483	43463	1220	15152
chr9	22677867	22679065	787108	562344	230648	230318	71719	8039	0
chr9	22823492	22824038	932733	707969	376273	375943	33806	6538	0
chr9	23173744	23174197	1282985	1058221	726525	726195	99845	4601	6905
chr9	23595781	23596429	1705022	1480258	1148562	1148232	6936	2497	0
chr9	23859416	23859945	1968657	1743893	1412197	1411867	8120	9156	1434
chr9	23981638	23982357	2090879	1866115	1534419	1534089	130342	3894	18272
chr9	24012704	24013821	2121945	1897181	1565485	1565155	161408	6245	0
chr9	24947358	24948211	1903535	2313217	1707889	719094	1170	6606	1062
chr9	25113612	25114365	1737381	2147063	1541735	552940	7751	5981	598
chr9	25401235	25401916	1449830	1859512	1254184	265389	174907	13877	0
chr9	25958409	25960250	891496	1301178	695850	290956	4006	3922	8619
chr9	26000770	26002212	849534	1259216	653888	333317	36366	8201	0
chr9	26813492	26814479	37267	446949	76466	42007	0	1863	13010
chr9	27803115	27803592	883219	52866	228552	229251	31704	1546	10113
chr9	27935399	27935972	1015503	185150	360836	361535	2560	2062	0
chr9	27948045	27949155	1028149	197796	373482	374181	9365	9717	7608
chr9	29441199	29442329	2521303	1690950	1866636	1867335	81856	593	1796
chr9	29547713	29549031	2627817	1797464	1973150	1973849	23380	3874	0
chr9	29570342	29571143	2650446	1820093	1995779	1996478	46009	17143	9129
chr9	30463731	30464385	1960450	2713482	1444316	1914271	23584	479	669
chr9	31662444	31664703	760132	1751897	243998	713953	60057	9060	7453
chr9	32212490	32213322	211513	1203278	170532	165334	4874	2946	62
chr9	32244010	32245465	179370	1171135	138389	133191	25666	5361	6240
chr9	32826904	32827508	144326	589092	172617	78748	43440	9502	32517
chr9	33104321	33104900	4328	311700	22937	27497	22837	1527	1067
chr9	33592022	33592793	119636	19453	80699	31283	24848	11539	0
chr9	34088321	34088818	0	290636	34605	35078	9578	583	6128
chr9	34405594	34407211	61536	0	24343	24650	23865	0	250
chr9	34634102	34636954	11758	3746	0	822	0	0	0
chr9	34816698	34817046	165450	10797	114655	114314	6914	3618	26536
chr9	35226013	35226711	118898	265991	63054	64049	32225	3145	70267
chr9	35318583	35319535	71035	355930	155624	87109	2801	3720	0
chr9	36841726	36842350	0	18805	75186	37066	6190	2227	0
chr9	36849793	36850513	0	26872	83253	28903	14257	0	0
chr9	37083021	37083322	923	260100	667	3077	3117	4575	0
chr9	37328293	37329038	22106	267749	3587	3762	3269	597	108
chr9	37633216	37634029	44308	12191	16583	16867	16387	9635	694
chr9	38173798	38174518	221590	32448	103827	52578	17258	5770	3261
chr9	38422102	38422527	24627	2615	28348	10569	1449	4834	8772
chr9	38928313	38929157	530838	503053	305619	255649	149812	160829	169139
chr9	39076226	39078112	678751	650966	453532	403562	857	308742	317052
chr9	39143999	39144796	746524	718739	521305	471335	9957	376515	384825
chr9	39188321	39189622	790846	763061	565627	515657	33420	420837	429147
chr9	39285807	39286672	888332	860547	663113	613143	130906	518323	526633
chr9	39416588	39417252	1019113	991328	793894	743924	261687	649104	657414
chr9	39791188	39792912	1393713	1365928	998472	999164	636287	1023704	1032014
chr9	40257845	40258726	1860370	1832585	532658	533350	532975	1490361	1498671
chr9	40748932	40759943	2351457	2323672	31441	32133	31758	1981448	1989758
chr9	40764137	40764578	2366662	2338877	26806	27498	27123	1996653	2004963
chr9	41388983	41391166	2991508	2963723	563751	563276	563276	2262548	2406048
chr9	42615496	42616521	4218021	4190236	660313	517226	517226	1037193	1180693
chr9	42757549	42758459	4360074	4332289	802366	375288	375288	895255	1038755
chr9	43272989	43274003	4875514	4847729	1317806	139094	118363	379711	523211
chr9	43383976	43384476	4986501	4958716	1428793	250081	7890	269238	412738
chr9	43849757	43850386	5452282	5424497	1506480	715862	164662	195749	46441
chr9	44137795	44138383	5740320	5712535	1218483	1003900	18931	33807	26860
chr9	44721890	44723024	6324415	6296630	633842	1006352	16649	285767	6964
chr9	46042678	46043930	7645203	7617418	600162	313154	310628	1125871	705958
chr9	46391844	46392545	7994369	7966584	949328	662320	659794	777256	1055124
chr9	46429220	46429580	8031745	8003960	986704	699696	697170	740221	1092500
chr9	47827208	47828175	9429733	9401948	2384692	2097684	2095158	657113	2490488
chr9	48301898	48303035	9904423	9876638	2859382	2572374	2569848	1131803	2965178
chr9	48400991	48401643	10003516	9975731	2958475	2671467	2668941	1230896	3064271
chr9	48406094	48406839	10008619	9980834	2963578	2676570	2674044	1235999	3069374
chr9	48551234	48552014	10153759	10125974	3108718	2821710	2819184	1381139	3214514
chr9	48875167	48875821	10477692	10449907	3432651	3145643	3143117	1705072	3538447
chr9	49113928	49114534	10716453	10688668	3671412	3384404	3381878	1943833	3777208
chr9	49766566	49767228	11369091	11341306	4324050	4037042	4034516	2596471	4429846
chr9	49780965	49781578	11383490	11355705	4338449	4051441	4048915	2610870	4444245
chr9	49787542	49788269	11390067	11362282	4345026	4058018	4055492	2617447	4450822
chr9	49924282	49924642	11526807	11499022	4481766	4194758	4192232	2754187	4587562
chr9	50241656	50242360	11844181	11816396	4799140	4512132	4509606	3071561	4904936
chr9	50388054	50389993	11990579	11962794	4945538	4658530	4656004	3217959	5051334
chr9	50389508	50391577	11992033	11964248	4946992	4659984	4657458	3219413	5052788
chr9	50797533	50799050	12400058	12372273	5355017	5068009	5065483	3627438	5460813
chr9	50958797	50959230	12561322	12533537	5516281	5229273	5226747	3788702	5622077
chr9	51313563	51314531	12916088	12888303	5871047	5584039	5581513	4143468	5976843
chr9	51381258	51381835	12983783	12955998	5938742	5651734	5649208	4211163	6044538
chr9	51567743	51568740	13170268	13142483	6125227	5838219	5835693	4397648	6231023
chr9	52100449	52101495	13702974	13675189	6657933	6370925	6368399	4930354	6763729
chr9	52180763	52181519	13783288	13755503	6738247	6451239	6448713	5010668	6844043
chr9	52907546	52908237	14510071	13953950	7465030	7178022	7175496	5737451	7570826
chr9	52951045	52951991	14553570	13910196	7508529	7221521	7218995	5780950	7614325
chr9	53705520	53708622	14709895	13153565	8263004	7975996	7973470	6535425	8368800
chr9	54335403	54335917	14082600	12526270	8892887	8605879	8603353	7165308	8998683
chr9	54422494	54422987	13995530	12439200	8979978	8692970	8690444	7252399	9085774
chr9	54699834	54703048	13715469	12159139	9257318	8970310	8967784	7529739	9363114
chr9	55886321	55886870	12531647	10975317	10443805	10156797	9715826	8716226	10307608
chr9	56977259	56978348	11440169	9883839	9476306	9480048	8624348	9477281	9216130
chr9	57761684	57762087	10656430	9100100	8692567	8696309	7840609	8693542	8432391
chr9	58302710	58303369	10115148	8558818	8151285	8155027	7299327	8152260	7891109
chr9	59215940	59217723	9200794	7644464	7236931	7240673	6384973	7237906	6976755
chr9	59307624	59308097	9110420	7554090	7146557	7150299	6294599	7147532	6886381
chr9	59975116	59975784	8442733	6886403	6478870	6482612	5626912	6479845	6218694
chr9	60448542	60450242	7968275	6411945	6004412	6008154	5152454	6005387	5744236
chr9	60781584	60783859	7634658	6078328	5670795	5674537	4818837	5671770	5410619
chr9	61927993	61928770	6489747	4933417	4525884	4529626	3673926	4526859	4265708
chr9	62477353	62477729	5940788	4384458	3976925	3980667	3124967	3977900	3716749
chr9	62537390	62538777	5879740	4323410	3915877	3919619	3063919	3916852	3655701
chr9	62624158	62624618	5793899	4237569	3830036	3833778	2978078	3831011	3569860
chr9	62858484	62859109	5559408	4003078	3595545	3599287	2743587	3596520	3335369
chr9	62880763	62881345	5537172	3980842	3573309	3577051	2721351	3574284	3313133
chr9	63322697	63323969	5094548	3538218	3130685	3134427	2278727	3131660	2870509
chr9	63352624	63353440	5065077	3508747	3101214	3104956	2249256	3102189	2841038
chr9	63758458	63759493	4659024	3102694	2695161	2698903	1843203	2696136	2434985
chr9	63870123	63870839	4547678	2991348	2583815	2587557	1731857	2584790	2323639
chr9	64624266	64624883	3793634	2237304	1829771	1833513	977813	1830746	1569595
chr9	64699527	64700362	3718155	2161825	1754292	1758034	902334	1755267	1494116
chr9	65401925	65402536	3015981	1459651	1052118	1055860	200160	1053093	791942
chr9	65986978	65987884	2430633	874303	466770	470512	384134	467745	206594
chr9	66663888	66664394	1754123	197793	33931	109816	43193	175731	82062
chr9	66768841	66769438	1649079	92749	69792	214769	59756	70687	187015
chr9	68071905	68072514	346003	1209552	339905	304842	145281	252375	69154
chr9	68575024	68575845	150901	1712671	159441	119260	79280	249841	510811
chr9	68868098	68868633	443975	2005745	452515	141588	57822	128652	218023
chr9	68919868	68920673	495745	2057515	460178	144723	109592	76612	165983
chr9	68953754	68954584	529631	2091401	426267	110812	110832	42701	132072
chr9	70540579	70540994	789196	566899	137090	50114	50107	168504	3431
chr9	70948251	70950806	379384	157087	308264	102622	81382	81335	4587
chr9	71400812	71401597	776	159992	4381	5808	4888	2517	0
chr9	72330146	72330794	1886	129956	41830	42102	42102	14485	9022
chr9	72350290	72352700	3926	108050	20644	22176	22176	7388	0
chr9	72431839	72432261	71295	28489	56356	56815	3335	3490	832
chr9	72936647	72937261	2232	98977	61034	62703	6549	5438	1720
chr9	73822424	73823168	858872	85033	238367	100303	61726	4516	0
chr9	73925234	73925826	961682	187843	135709	1615	1630	4175	0
chr9	74422896	74423724	545104	135917	24399	12232	832	875	7610
chr9	74490130	74491112	477716	203151	32752	16146	9927	8140	5462
chr9	75736433	75736971	761408	971719	10048	10238	10305	3855	71
chr9	75976933	75977447	1001908	1137496	228884	229576	141609	5120	4697
chr9	76131551	76132398	1156526	982545	383502	351842	14375	268	0
chr9	76763088	76763604	863003	351339	348036	278700	127232	656	0
chr9	77140306	77140993	485614	24714	26580	250970	26934	4441	62242
chr9	77250024	77251160	375447	134432	136298	140803	6256	7772	0
chr9	77410839	77411746	214861	295247	90110	18728	21755	1990	53207
chr9	78005723	78006206	248314	813243	300408	152170	21010	1320	12500
chr9	78974121	78974899	29074	223	33033	33877	7957	5074	0
chr9	79555140	79556091	287512	21389	52240	70872	27396	10875	33397
chr9	80394700	80396760	484651	207518	250019	45656	13177	1866	0
chr9	80484789	80485236	396175	119042	161543	21860	4965	690	9803
chr9	80536413	80536998	344413	67280	109781	4769	4849	2019	6393
chr9	82456694	82457398	116590	285161	28613	24113	6938	623	807
chr9	83354885	83356166	1014781	612208	859206	582895	8967	10761	0
chr9	83643261	83643883	1303157	900584	657864	660633	94033	12653	14724
chr9	83808563	83808921	1468459	1065886	492826	495595	70499	8664	754
chr9	84581175	84581585	1660595	1570450	237094	236871	12831	34787	3173
chr9	86140963	86141605	100575	10430	11578	11998	10691	2002	19753
chr9	86728396	86728946	117105	556711	25489	132712	9590	1656	18049
chr9	87175813	87176359	564522	109298	106346	60342	6900	0	8668
chr9	87599776	87600242	617467	4976	225543	30503	17592	0	33758
chr9	88014516	88018033	199676	5092	119341	96152	22123	0	1227
chr9	88131738	88132950	84759	3445	4424	4870	4626	310	11319
chr9	88197719	88198121	19588	61204	26748	26935	26915	91	23310
chr9	88322277	88322598	53674	185762	7753	33938	8058	8727	9842
chr9	88729316	88730094	87880	14230	14241	7292	7292	3979	27469
chr9	89879341	89879880	236099	23631	72113	59756	5933	0	13356
chr9	90041917	90043121	72858	138288	17655	35975	1593	844	0
chr9	90069245	90069788	46191	165616	8243	9308	8421	9619	3884
chr9	90127965	90128618	4002	211826	11811	15241	13981	361	0
chr9	90424356	90425904	101166	7001	82796	146270	13952	0	16118
chr9	90539797	90540694	216607	29739	198237	48502	48522	16206	12552
chr9	91453611	91455089	474767	38498	339741	3167	3247	1785	2624
chr9	91689372	91690346	239510	59741	104484	85048	36364	78	28496
chr9	91974050	91974982	0	183021	39255	40226	12434	1799	11925
chr9	92095044	92095930	675	118001	2660	41526	3046	1734	0
chr9	93273414	93274243	331944	53532	130761	6340	5130	123	32038
chr9	93723639	93725386	67351	65134	132363	37175	1149	282	62148
chr9	94273003	94273757	518983	18804	85839	4019	3999	3921	9147
chr9	94304545	94306233	486507	34354	117381	26621	26641	0	2129
chr9	94489056	94489792	302948	4207	11907	12072	0	0	0
chr9	94638206	94639007	153733	11551	29349	73583	73529	5942	33287
chr9	95116883	95117334	12814	382456	26985	28619	28639	10324	54309
chr9	95250313	95250949	122475	294378	46114	47209	10929	611	624
chr9	95255462	95256468	116956	288859	40595	45168	13946	3608	702
chr9	95345935	95347166	26258	198161	48638	44151	44131	16253	3887
chr9	95497337	95497840	6100	47487	5134	18307	5176	0	0
chr9	95985084	95985557	135744	0	87870	45359	37060	383	1296
chr9	96065661	96067152	141189	12107	145094	34597	457	0	2798
chr9	96415664	96417057	0	287740	75173	27472	35018	168	25146
chr9	96802047	96802860	136101	80444	8085	8943	8943	0	28524
chr9	97101224	97102113	38675	290801	34096	6080	6100	35321	16390
chr9	97242584	97243664	19945	149250	104705	105200	10872	0	27728
chr9	97290066	97290965	67427	101949	110463	110856	25831	7964	0
chr9	98042264	98042866	163745	262384	32526	36370	32570	4119	0
chr9	98600465	98601212	43015	63084	13567	13804	13439	0	0
chr9	99550280	99551889	11989	175586	8846	9836	5455	9909	0
chr9	100145719	100146250	45046	330420	27355	15286	3166	125	19384
chr9	100188730	100191981	0	284689	12819	13786	13786	4643	9492
chr9	100388749	100390173	2057	86497	3986	4823	5563	1064	8178
chr9	100429257	100429822	0	46848	28194	29774	29754	2937	1452
chr9	101075142	101076288	203143	17540	55680	1668	1628	391	12450
chr9	101121944	101124063	249945	0	102482	43840	18513	3461	11236
chr9	101526041	101527932	380977	37128	30106	30884	10324	2381	3473
chr9	102025428	102026106	29772	232123	8776	2790	4	320	4259
chr9	102191107	102191958	195451	397802	174455	4038	3978	4890	5629
chr9	102404735	102405673	275917	611430	77119	7991	7991	3214	3590
chr9	102545001	102545731	135859	689031	35414	19997	19977	7405	6962
chr9	102738320	102738780	4142	495982	68313	21730	20916	18226	0
chr9	103422319	103423506	215411	187232	60627	61055	9651	875	25755
chr9	103762914	103763304	399601	25915	396416	182317	27392	12893	0
chr9	103892984	103893786	269119	103637	265934	180230	3859	3843	0
chr9	104386499	104389666	59524	597152	89430	90385	29420	18126	1088
chr9	104466401	104467142	139426	677054	169332	170287	574	293	3140
chr9	104738984	104739509	412009	949637	441915	469	507	431	25168
chr9	105125003	105125731	798028	1335656	827934	384877	113696	3984	0
chr9	105648966	105649976	1216880	1859619	1205145	224065	55563	1022	8923
chr9	105839807	105841080	1025776	1748264	1014041	32961	134120	8757	22208
chr9	106216510	106218443	648413	1370901	636678	342321	27753	7245	12388
chr9	106275239	106275493	591363	1313851	579628	401050	28895	3718	9078
chr9	106480045	106480731	386125	1108613	374390	375525	31256	1099	0
chr9	106574666	106575735	291121	1013609	279386	280521	12814	500	0
chr9	106726653	106727181	139675	862163	127940	129075	26935	9897	0
chr9	106820367	106820836	46020	768508	34285	35420	33300	6405	33639
chr9	106892818	106893636	1210	695708	34403	36414	6940	6872	25706
chr9	107343209	107344125	173797	245219	164909	165751	100791	13705	20562
chr9	108265400	108266067	10961	359336	296	32215	319	2541	0
chr9	108267447	108267971	9057	361383	2343	30311	484	4588	0
chr9	108620011	108620764	265620	713947	148803	162607	7906	14605	36807
chr9	108737459	108738058	383068	831395	266251	47787	0	9242	5698
chr9	108868421	108868873	514030	754286	397213	82428	20524	1627	19066
chr9	109134044	109135508	779653	487651	489624	44980	3508	1107	11576
chr9	109279384	109279843	768655	343316	345289	13100	9492	4033	8847
chr9	109397016	109397700	650798	225459	227432	117896	0	1304	51448
chr9	109744468	109745442	303056	121176	0	584	484	5174	6065
chr9	110074394	110076677	0	75197	25665	26877	26899	1397	11087
chr9	110122601	110123181	25714	28693	18988	18899	18877	18858	0
chr9	110417370	110418401	320483	156834	16697	95851	17406	1271	755
chr9	111062756	111063611	572189	122394	631426	117292	37266	4212	24472
chr9	111893307	111893920	42904	36139	11040	10943	10963	221	0
chr9	112050865	112051214	200462	987	31006	32102	30242	11933	0
chr9	112383678	112385626	440901	16916	203588	17366	16780	224	8005
chr9	112405124	112405627	420900	852	225034	1984	1920	6015	3595
chr9	112427333	112428424	398103	23061	247243	24193	24129	1032	25804
chr9	112458433	112459155	367372	54161	221731	55293	18704	1269	56904
chr9	112829090	112830031	1979	139217	14937	15480	8226	2377	0
chr9	113734301	113735232	388441	764734	64301	22744	17077	7049	0
chr9	113929653	113930493	193180	960086	128382	61623	6069	9662	21196
chr9	114142276	114144454	0	1172709	99816	17858	17643	0	0
chr9	114286196	114286979	77034	1316629	125	417	397	2585	0
chr9	115078702	115079692	5792	981255	13200	13584	13604	3180	16281
chr9	115329482	115330115	98137	730832	78944	37858	20838	3425	1774
chr9	115483910	115484653	28222	576294	3020	3406	986	2804	5948
chr9	115672293	115672993	216605	387954	135297	6609	6609	0	37415
chr9	116080785	116081774	24898	19704	19851	20782	20530	371	872
chr9	116594782	116595566	234157	23418	43069	24789	24638	718	44592
chr9	117057763	117058235	38566	20710	76336	4224	4259	3629	42623
chr9	117247680	117248141	90491	8711	19244	19675	156	1808	680
chr9	117316074	117316747	38848	11482	32657	12209	12209	5121	6952
chr9	117929707	117930440	521151	126396	237067	41556	24856	3689	3004
chr9	118587646	118588605	585102	329324	859656	233586	482	2439	0
chr9	118808107	118809282	364425	108647	638979	343975	42103	0	0
chr9	118971298	118972415	201292	6924	475846	180842	9824	0	11737
chr9	119169646	119170135	3572	49506	278126	16241	15931	2081	11483
chr9	119309380	119310299	68315	171902	137962	24233	1444	1216	0
chr9	120205962	120206435	742060	500	339002	43470	6788	3953	0
chr9	120257007	120257697	793105	49941	287740	6954	6943	3844	0
chr9	120731137	120731795	1267235	158917	185209	32293	23193	1804	0
chr9	121220130	121221116	1756228	647910	674202	62187	62126	4226	11744
chr9	121240844	121242436	1776942	668624	694916	82901	42160	1839	0
chr9	122696467	122697422	453276	35691	9938	26773	26794	1304	0
chr9	123305033	123306551	0	204377	34635	35865	35865	8780	12492
chr9	123704836	123705592	17436	357542	6020	5776	1284	2196	7774
chr9	123714203	123714988	26803	348146	15387	15143	7179	2939	17141
chr9	124051338	124052613	57791	10521	8910	20899	8944	1304	2603
chr9	124787134	124787516	62917	75869	66863	51990	32030	4489	17954
chr9	125006718	125007354	0	24168	18500	19702	15671	14217	3584
chr9	125228227	125228803	136233	8288	678	788	577	689	0
chr9	125443582	125444080	133140	206373	145710	146776	127727	11214	5353
chr9	125521394	125521827	55393	284185	67963	69029	50929	8642	30177
chr9	125735788	125736682	2819	395188	31076	14934	14934	6191	369
chr9	125984782	125988576	1764	143294	40313	0	0	0	0
chr9	126089418	126090769	73852	41101	4035	8700	194	1465	0
chr9	126151501	126151990	12631	14511	34757	3597	3597	0	0
chr9	126568901	126569581	25301	215220	119655	62717	10077	895	570
chr9	126584136	126585530	40536	199271	103706	77952	11966	5866	0
chr9	126894956	126896556	126789	34775	327	3240	76	0	35336
chr9	127275737	127276711	4669	8042	97640	32667	5973	0	681
chr9	127375112	127375690	70768	107417	44988	8726	4206	999	36057
chr9	127949322	127949891	14320	681627	825	2185	1605	1508	0
chr9	128229094	128229526	2	606912	46188	19810	19810	4883	20489
chr9	129714133	129714898	67977	93834	36089	10949	10989	429	0
chr9	129977006	129978195	128617	356707	7987	8541	5901	32	0
chr9	130882088	130882926	138	28616	4569	1964	1964	179	0
chr9	131046691	131047394	488	47430	7210	8127	8167	145	1491
chr9	131158555	131160015	4569	159294	22353	22561	22581	3518	20663
chr9	131424839	131425809	25451	425578	5240	5495	5475	0	5161
chr9	131570622	131573850	0	361244	6541	6746	6746	0	0
chr9	131723756	131724203	4340	210891	12722	13292	13752	676	3779
chr9	132021182	132022251	111068	1911	11022	10365	258	1543	13951
chr9	133638699	133639378	60049	95561	1272	1238	0	0	18482
chr9	134321793	134322230	0	318626	28245	50796	22909	6921	11999
chr9	134402176	134402800	0	238056	2603	3816	3003	1377	46991
chr9	134676498	134677505	60089	2434	61117	45231	38414	0	1201
chr9	135049257	135049655	87603	9637	11299	3800	3833	1258	29515
chr9	135073348	135074260	62998	4326	35390	27891	27924	987	10164
chr9	136200800	136201577	0	122210	194	1439	787	0	29439
chr9	136285906	136286490	4932	83893	1575	182	182	0	18091
chr9	136824274	136824873	7388	110353	0	31890	70	3056	1782
chr9	136917466	136918211	0	17015	12410	12847	6985	5552	0
chr9	137006096	137006594	0	70674	3494	4872	4192	4104	653
chr9	138272036	138272860	103210	21488	97966	31676	31656	22791	794
chr9	139674684	139675663	22730	2236	9709	9753	6300	3174	0
chr9	139699839	139700572	0	6498	798	1644	1664	1121	11172
chr9	139858861	139861824	21173	7868	0	14197	14197	0	4958
chr9	140105687	140106617	1486	84447	4322	5463	5463	512	18737
chr9	140418023	140419654	29859	162422	24661	25222	341	1819	249925
chr9	140530432	140534325	3871	274831	0	17048	16408	0	362334
chrX	358598	359144	36999	165049	9863	2487652	2353407	4997	2353174
chrX	869878	870891	548279	676329	455914	1975905	1841660	13814	1841427
chrX	1114050	1114927	345292	920501	211878	1731869	1597624	142841	1597391
chrX	1518075	1518772	0	1324526	5266	1328024	1193779	103	1193546
chrX	1583357	1584058	0	1389808	1859	1262738	1128493	2200	1128260
chrX	1823240	1824223	8560	1629691	41782	1022573	888328	22799	888095
chrX	1850558	1851058	17424	1657009	69100	995738	861493	602	861260
chrX	1862043	1864230	28909	1668494	80585	982566	848321	0	848088
chrX	2035227	2035793	123475	1841678	253769	811003	676758	18818	676525
chrX	2541918	2542979	387	2348369	12971	303817	169572	2457	169339
chrX	2577875	2578944	32820	2384326	29599	267852	133607	4740	133374
chrX	2891960	2892766	232005	2698411	44235	45016	7656	12527	7920
chrX	3163745	3164484	361257	2970196	316020	209680	17572	417	2326
chrX	3223332	3224079	301662	3029783	375607	269267	11117	9619	31641
chrX	3600209	3602390	8407	3406660	15285	29286	15449	8753	0
chrX	5031888	5032399	1290746	4703582	1270317	56019	45868	369	0
chrX	5383117	5383830	1584487	4352151	1621546	181066	6501	6044	7292
chrX	5455228	5455840	1512477	4280141	1609087	109056	55842	4521	7127
chrX	5748919	5750182	1218135	3985799	1314745	75631	15799	10764	10679
chrX	5814427	5815267	1153050	3920714	1249660	24011	24029	6764	8128
chrX	6205824	6207457	760860	3528524	857470	63920	10599	3262	3553
chrX	6324916	6325236	643081	3410745	739691	183012	14964	4815	4258
chrX	6861000	6870114	98203	2865867	194813	107222	32463	9955	6681
chrX	6981152	6981665	3673	2754316	83262	3668	3668	3551	0
chrX	7510866	7513577	351269	2222404	381054	330802	6462	0	53699
chrX	7520845	7521541	343305	2214440	373090	340781	16441	8448	45735
chrX	7541874	7543452	321394	2192529	351179	350564	37470	11617	23824
chrX	7733722	7734069	130777	2001912	160562	159947	54255	7919	0
chrX	8033103	8033605	146214	1702376	136819	77221	8773	20538	14330
chrX	8468063	8468646	581174	1267335	571779	282623	173087	22923	3550
chrX	9024411	9025164	1054840	710817	284061	84980	17970	5025	2990
chrX	9123123	9123938	956066	612043	185287	129519	10116	1749	0
chrX	9494162	9495652	584352	240329	59293	9858	3284	0	12764
chrX	9624999	9625576	454428	110405	19483	12295	12315	10957	0
chrX	10027842	10028732	51272	175997	22518	22244	1746	5009	0
chrX	10051076	10051700	28304	187160	0	0	0	0	0
chrX	10163230	10164369	11974	74491	36354	5314	2907	0	3770
chrX	10396558	10397427	220096	34452	190606	238642	57828	0	4608
chrX	10511366	10512474	334904	74619	75559	353450	22761	28952	0
chrX	10639805	10640878	463343	52541	51182	481889	3983	3917	23157
chrX	10649530	10650428	473068	45238	60907	478868	13708	2145	32882
chrX	10824426	10825466	310476	128598	235803	303830	51900	1035	8000
chrX	11133565	11134561	1381	189622	2856	3721	4121	3577	2473
chrX	11763580	11764819	16552	169827	10373	11797	5396	742	3069
chrX	11817076	11818456	22877	116190	11334	5892	5872	0	56565
chrX	11864055	11865147	69856	69499	58313	20811	20831	2062	53817
chrX	12141327	12141632	347128	45125	335585	214538	14804	400	26188
chrX	12191750	12192350	397551	95548	386008	264961	34506	353	16581
chrX	12989832	12990594	85873	577004	0	2502	1182	36	232
chrX	13007254	13008198	103295	559400	9110	10770	2431	1326	0
chrX	13048981	13049507	145022	518091	30536	24937	7089	4669	33373
chrX	13356302	13356720	317401	210878	135276	6496	6536	1242	20631
chrX	13416221	13416973	257148	150625	75023	52857	10217	12802	1543
chrX	13778215	13779625	2082	30264	17139	651	251	124	20019
chrX	14169481	14170188	130347	195681	120758	121357	55438	3234	152
chrX	14503320	14505358	464186	529520	10149	10054	10038	4704	0
chrX	14949138	14950529	749306	975338	56701	31114	24266	1010	31831
chrX	15306679	15307410	392425	1164777	45110	46286	12866	9223	0
chrX	15662275	15663193	36642	808994	29054	29983	1803	0	2444
chrX	15881919	15882801	13391	589386	7160	8775	7375	3194	3888
chrX	15953297	15957060	84769	515127	78538	4273	936	1869	0
chrX	15996493	15997856	127965	474331	121734	44480	9427	4394	13275
chrX	16308902	16309364	301324	162823	171199	104898	9779	3672	6756
chrX	16546900	16547468	63220	74532	182111	183248	0	3422	0
chrX	16602699	16603227	7461	130331	126352	127489	21957	7297	0
chrX	18839586	18840769	82352	219315	62883	33627	1907	6271	0
chrX	19018025	19018988	74910	236246	14154	14841	5228	5104	18909
chrX	19066952	19067559	123837	187675	63081	63768	26357	1731	20958
chrX	19338553	19339329	31890	64167	22077	12967	13007	0	22746
chrX	19348165	19350023	21196	53473	11383	2273	2313	727	26816
chrX	20141818	20142504	658	349557	15054	17012	16972	3937	13443
chrX	20295213	20295743	139181	196318	9188	9969	8609	2462	11239
chrX	20341481	20342273	185449	149788	55456	2337	2357	4755	11379
chrX	20798096	20798442	642064	305917	512071	235380	212617	5477	7957
chrX	20827490	20829286	671458	335311	541465	204536	242011	2358	861
chrX	21019888	21020857	853980	527709	370933	12965	141407	1753	23946
chrX	21491718	21494097	380740	999539	98095	34554	3999	0	3581
chrX	22386904	22387339	511478	1894725	425980	154037	38551	3375	1976
chrX	22598475	22599424	723049	1751031	637551	52851	52851	21249	3543
chrX	22629357	22633277	753931	1717178	668433	83733	51378	2727	3752
chrX	22818580	22819346	919304	1531109	857656	51605	2352	0	12432
chrX	23233457	23233922	504728	1116533	451331	102394	77409	12402	0
chrX	23262166	23262993	475657	1087462	422260	73323	48338	10438	6834
chrX	23417201	23417608	321042	932847	267645	80737	30850	4391	6685
chrX	23554402	23555126	183524	795329	130127	130370	17430	3311	0
chrX	23788215	23788650	49368	561805	2680	11026	2611	12347	11667
chrX	23856603	23857022	39953	493433	53572	21019	20979	82	0
chrX	24101144	24101684	6378	248771	26342	900	980	905	0
chrX	24671474	24673999	43977	5382	5639	5844	5438	0	2233
chrX	25076725	25077314	163125	410633	37483	8755	8622	4060	0
chrX	25144700	25145294	231100	478608	105458	58483	56793	11976	19567
