Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr20	42094662	42095060	0	573	499.577	1140.64	210.656	667.6	0.663906	9.40251	0	3080	7658	7658	6397	211355	2434
chr20	42108043	42109011	0	989	233.501	29.2083	0	159.3	14.5184	28.0157	1787	0	11745	11725	19778	224736	9629
chr20	42815308	42817036	0	2038	743.565	1776.35	188.865	711.3	21.7703	66.825	0	115	22440	1960	19633	0	8615
chr20	42998936	42999986	0	842	402.507	917.649	106.036	455.4	11.4834	6.71608	0	6523	13130	13110	43315	25275	108673
chr20	43227166	43229054	0	708	275.99	103.022	86.4653	284.6	0.948437	0	7311	0	9678	0	0	146000	13359
chr20	43372318	43372948	0	656	105.738	695.993	110.951	441.5	6.75578	6.71608	1328	4	96654	1808	1447	2106	93324
chr20	44247806	44248861	0	912	211.476	406.213	221.89	24.1	7.20812	36.4587	12529	9362	26298	9303	171351	147323	173643
chr20	44342963	44345489	0	868	76.6971	462.267	47.3952	493.2	10.6225	23.4103	7534	454	74987	12919	74723	242480	77015
chr20	46077023	46077864	0	1517	0	0	0	0	0	0	15711	8837	4493	151	3908	268159	39496
chr20	46115630	46116007	0	1068	0	0	0	0	1.02139	0	597	243	69	69	12984	230016	22035
chr20	46737447	46737956	0	548	32.1273	373.308	158.049	168.7	10.9143	14.3916	0	2925	31649	39811	250386	61503	425997
chr20	47525393	47526229	0	646	511.554	208.062	6.92685	407.5	2.78695	26.2887	60761	0	11907	930	3792	338033	23458
chr20	47554473	47557806	0	595	0	0	300.631	0	6.20862	1.15133	29184	4199	11509	11489	13033	367113	0
chr20	47628332	47628786	0	884	147.131	1567.98	0	591.5	14.4673	27.8238	0	264	33950	33970	32970	306546	0
chr20	47765218	47766121	0	741	112.287	943.275	71.5792	903.1	6.65365	20.1483	0	7084	15475	16975	16782	169211	0
chr20	48183767	48184439	0	682	563.252	0	104.951	1056.5	5.85112	21.1077	0	6013	25116	25143	43049	14629	67394
chr20	48795292	48796260	0	1187	448.312	741.511	85.3631	367.1	11.1332	7.67552	1735	0	10716	0	10387	224572	14354
chr20	48871467	48872717	0	8018	2058.99	3697.02	1313.01	4273.9	85.1696	179.751	0	409	62483	20307	30069	148115	60645
chr20	49278154	49283128	0	715	48.6301	407.942	103.366	754.8	6.50773	10.8896	27284	0	25457	24428	63961	14887	70876
chr20	49713764	49728826	0	857	527.518	1171.61	142.135	2278.6	20.5957	23.7462	0	0	16070	16072	137171	0	134996
chr20	50427328	50427917	0	732	162.681	329.324	83.6754	323.4	6.49314	22.1151	28102	300	10384	10384	248051	10446	271821
chr20	50427844	50429549	0	1047	340.296	273.707	170.629	1390.3	6.58068	13.4322	26470	816	10900	10900	248567	10962	271364
chr20	50622730	50623280	0	1053	796.029	1439.56	259.156	699	17.4585	35.5953	10767	789	27692	9387	165866	205848	77633
chr20	50841184	50842289	0	572	56.8432	288.486	187.681	452.6	5.17992	0	12641	0	17234	17072	31667	424302	37388
chr20	51151019	51151901	0	453	605.883	154.835	4.2508	353.3	10.1118	27.2961	10789	4574	128835	15055	341502	436448	347223
chr20	51508872	51509461	0	349	0	171.501	67.0285	433.8	6.53691	0	7390	0	82615	22159	79298	78888	673890
chr20	51804707	51805189	0	626	252.488	450.099	179.576	8749.7	8.79857	14.3916	0	626	28547	483	185815	54770	378162
chr20	53193311	53194853	0	2919	1024.04	394.225	465.294	1295.2	86.9133	76.1316	0	8551	30135	30142	367453	402680	628664
chr20	53926668	53927564	0	565	0	0	0	0	1.16731	0	2688	7176	43367	21784	1006020	993767	1016327
chr20	54114110	54115059	0	1498	776.299	1086.71	73.3307	1342.3	21.1428	46.9166	0	15735	230809	209226	818525	806272	828832
chr20	54234244	54235842	0	653	208.551	670.773	82.701	342	21.2158	35.979	0	15883	224722	224714	697742	685489	708049
chr20	54503834	54504385	0	1598	15245.8	1180.41	883.441	496	330.362	322.18	10461	1173	43122	43130	429199	416946	439506
chr20	54614333	54615211	0	772	39.4355	614.471	26.5527	913.7	7.49995	8.49104	7152	665	153621	35098	318373	306120	328680
chr20	54726519	54730360	0	861	102.344	773.94	103.973	645	7.01113	14.3916	9632	0	203456	44637	203224	190971	213531
chr20	55006206	55007036	0	764	78.1541	0	0	11.5	0.379375	0	5307	3091	21440	8663	35999	84726	23434
chr20	55198874	55199464	0	1616	1424.41	799.039	0	982.7	9.14876	23.0266	12677	2178	68783	932	154191	277394	103391
chr20	55242350	55243070	0	730	332.369	662.03	105.512	288.1	7.66045	29.4069	23202	2837	112259	35584	197667	308386	146867
chr20	55815032	55815392	0	860	501.724	970.702	64.4233	347	11.4104	22.0671	0	4207	110804	23612	110624	10586	112469
chr20	56182655	56183412	0	479	0	0	0	0	0	0	2657	847	10391	9763	9795	23543	6170
chr20	56436802	56437709	0	857	890.605	172.473	166.13	621.9	17.4585	33.5324	8754	2639	112658	75178	92134	20117	246813
chr20	56842895	56843538	0	804	2596.28	228.402	223.283	1046.1	17.7576	6.71608	11758	2879	30511	30531	30370	40048	0
chr20	57827573	57828983	0	372	665.073	96.1098	0	55.3	8.32436	14.3916	0	3134	29749	28229	29900	11047	214695
chr20	58075610	58078014	0	888	105.738	356.703	0	192	19.1876	0	3738	568	68773	4406	68839	8345	441691
chr20	58207340	58208178	0	577	2.2005	98.4963	170.176	0	8.44108	10.5538	2092	4169	60405	26615	60231	47937	311527
chr20	58624354	58625149	0	1063	87.3808	143.662	107.233	230.8	4.94646	13.4322	11882	136	7587	5827	107630	220266	104335
chr20	58726329	58726962	0	564	0	382.704	56.8814	516.2	7.85013	6.71608	0	5542	12765	12805	209605	322241	206310
chr20	59131552	59132409	0	474	164.838	654.444	38.3264	44.7	5.99703	0	0	5391	153643	41194	614828	727464	611533
chr20	59381594	59382960	0	700	1771.4	246.641	108.92	1261	15.1458	7.67552	6513	5920	238136	141470	864870	977506	861575
chr20	60387081	60387402	0	611	270.704	528.129	0	488.1	5.7125	25.2813	2463	18905	218617	53170	251906	556808	160297
chr20	60790600	60791380	0	1159	239.557	401.287	0	69	12.5558	0	0	1176	21936	13776	3754	152830	12156
chr20	61931132	61932762	0	631	0	118.892	0	0	1.02139	0	0	4076	8288	8288	25124	37725	10363
chr21	554719	556117	0	3102	0	0	0	0	0	0	9172846	9034224	14843459	8933432	9411592	31629420	15189939
chr21	691633	692124	0	916	228.2	711.879	96.8502	776.7	24.0173	15.351	9036839	8898217	14707452	8797425	9275585	31493413	15053932
chr21	813375	814172	0	931	1131.15	526.967	89.6162	64	13.2416	20.1482	8914791	8776169	14585404	8675377	9153537	31371365	14931884
chr21	873632	875614	0	974	385.629	1473.72	167.062	26.3	11.4542	21.1077	8853349	8714727	14523962	8613935	9092095	31309923	14870442
chr21	1046795	1047619	0	525	0	256.049	0	859.2	5.44256	6.90797	8681344	8542722	14351957	8441930	8920090	31137918	14698437
chr21	1063410	1064353	0	613	257.677	396.793	199.176	69	17.6263	6.71608	8664610	8525988	14335223	8425196	8903356	31121184	14681703
chr21	1273166	1273914	0	585	274.461	542.316	189.872	574	5.30394	22.307	8455049	8316427	14125662	8215635	8693795	30911623	14472142
chr21	1548427	1549278	0	1424	1915.15	233.601	115.98	330.2	21.2158	83.0875	8179685	8041063	13850298	7940271	8418431	30636259	14196778
chr21	1714468	1715444	0	1130	246.289	400.572	0	1187.9	10.9873	14.3916	8013519	7874897	13684132	7774105	8252265	30470093	14030612
chr21	1841324	1841684	0	828	690.601	868.734	64.2751	1109	17.4512	43.1748	7887279	7748657	13557892	7647865	8126025	30343853	13904372
chr21	1993075	1996364	0	1394	657.163	855.02	424.673	1563	15.5981	29.7427	7732599	7593977	13403212	7493185	7971345	30189173	13749692
chr21	2157601	2158563	0	441	0	0	0	0	0	0	7570400	7431778	13241013	7330986	7809146	30026974	13587493
chr21	2547794	2550440	0	1886	0	356.705	0	236.8	5.69062	15.351	7178523	7039901	12849136	6939109	7417269	29635097	13195616
chr21	2836359	2841744	0	846	272.854	626.238	101.592	713.2	10.9727	13.4322	6887219	6748597	12557832	6647805	7125965	29343793	12904312
chr21	2928093	2929431	0	955	360.839	2357.84	27.0052	385	15.7295	35.4993	6799532	6660910	12470145	6560118	7038278	29256106	12816625
chr21	3769048	3769791	0	733	133.188	513.354	103.891	587.4	6.74119	7.67552	5959172	5820550	11629785	5719758	6197918	28415746	11976265
chr21	3845137	3845823	0	899	34.02	281.701	0	644.3	10.9435	23.938	5883140	5744518	11553753	5643726	6121886	28339714	11900233
chr21	4479981	4480499	0	415	0	0	0	0	0	0	5248464	5109842	10919077	5009050	5487210	27705038	11265557
chr21	4510834	4512241	0	497	2526.4	75.4422	84.6807	60	7.7407	8.29916	5216722	5078100	10887335	4977308	5455468	27673296	11233815
chr21	4783674	4784216	0	897	0	183.3	0	675.6	9.36763	0	4944747	4806125	10615360	4705333	5183493	27401321	10961840
chr21	5128314	5129819	0	1189	1024.8	294.985	244.758	3007.5	87.0081	124.535	4599144	4460522	10269757	4359730	4837890	27055718	10616237
chr21	5148591	5149334	0	392	105.738	594.495	61.2144	692.2	4.81514	6.14042	4579629	4441007	10250242	4340215	4818375	27036203	10596722
chr21	5199466	5199938	0	912	382.232	270.953	179.921	1142.2	87.1248	80.2092	4529025	4390403	10199638	4289611	4767771	26985599	10546118
chr21	5252127	5253464	0	997	0	0	0	0	0	0	4475499	4336877	10146112	4236085	4714245	26932073	10492592
chr21	5401428	5402239	0	851	335.293	185.081	73.3591	245.6	14.8467	7.67552	4326724	4188102	9997337	4087310	4565470	26783298	10343817
chr21	5448906	5449546	0	1091	197.095	812.446	102.456	589.1	2.1887	0	4279417	4140795	9950030	4040003	4518163	26735991	10296510
chr21	5584864	5586508	0	591	573.148	452.553	184.711	684.5	2.64833	14.7754	4142455	4003833	9813068	3903041	4381201	26599029	10159548
chr21	5715420	5716153	0	648	2302.21	21.7969	93.352	401.2	10.5276	6.71608	4012810	3874188	9683423	3773396	4251556	26469384	10029903
chr21	5743371	5744144	0	1069	692.888	2705.7	780.917	829.4	123.574	93.4015	3984819	3846197	9655432	3745405	4223565	26441393	10001912
chr21	6009015	6012861	0	634	320.557	176.357	817.97	198.4	13.8691	22.355	3716102	3577480	9386715	3476688	3954848	26172676	9733195
chr21	6020686	6021611	0	840	6541.05	578.737	587.715	0	51.0405	45.6694	3707352	3568730	9377965	3467938	3946098	26163926	9724445
chr21	6773228	6773797	0	653	1148.13	120.41	63.8256	717.1	25.5786	34.5398	2955166	2816544	8625779	2715752	3193912	25411740	8972259
chr21	7308496	7308917	0	1110	1196.22	1557.06	93.0409	757.6	8.09819	14.3916	2420046	2281424	8090659	2180632	2658792	24876620	8437139
chr21	7420192	7420715	0	2868	1181.42	1055.81	435.708	1664.6	39.4549	29.7426	2308248	2169626	7978861	2068834	2546994	24764822	8325341
chr21	7466035	7466640	0	703	620.321	161.904	35.7106	581.5	21.3033	21.7793	2262323	2123701	7932936	2022909	2501069	24718897	8279416
chr21	7628330	7628994	0	747	1210.62	580.537	134.31	429.6	4.0418	23.0266	2099969	1961347	7770582	1860555	2338715	24556543	8117062
chr21	8850848	8865929	0	907	111.806	728.592	0	12.4	14.2557	7.67552	863034	724412	6533647	623620	1101780	23319608	6880127
chr21	9048160	9048970	0	720	3719.89	227.369	16.6244	1512	51.128	28.7832	679993	541371	6350606	440579	918739	23136567	6697086
chr21	9294508	9295404	0	1231	530.031	303.29	413.726	78.6	42.7088	46.5808	433559	294937	6104172	194145	672305	22890133	6450652
chr21	9512419	9513125	0	599	0	686.306	60.2632	773.9	47.4145	61.644	215838	77216	5886451	22722	454584	22672412	6232931
chr21	9518850	9519323	0	1724	0	0	0	0	0	0	209640	71018	5880253	20668	448386	22666214	6226733
chr21	9696317	9696904	0	578	698.911	93.5622	93.8031	801.8	3.20279	14.3916	32059	105682	5702672	11302	270805	22488633	6049152
chr21	10045800	10046553	0	493	0	0	0	0	0	0	0	131856	5353023	77197	77840	22138984	5699503
chr21	10304523	10304873	0	667	742.656	111.949	2039.75	50.2	70.053	100.885	99943	390579	5094703	148816	336563	21880664	5441183
chr21	10600894	10601585	0	597	0	0	0	107.1	6.18672	10.9376	396314	100622	4797991	147057	632934	21583952	5144471
chr21	10785828	10786240	0	831	320.724	363.087	107.163	819.6	15.7222	2.11077	581248	2526	4613336	204616	817868	21399297	4959816
chr21	11008449	11009864	0	579	485.176	123.776	84.5963	976.4	39.2653	43.3187	803869	7121	4389712	17145	1040489	21175673	4736192
chr21	11525629	11526520	0	398	264.025	306.062	92.9048	80.5	30.9774	45.3815	1321049	338689	3873056	381665	1557669	20659017	4219536
chr21	11637622	11638084	0	745	5822.39	237.804	229.293	1083.9	34.9463	44.9978	1433042	450682	3761492	493658	1669662	20547453	4107972
chr21	12072970	12073401	0	853	184.632	247.802	217.626	510.3	7.48534	1.29524	1217541	886030	3326175	929006	2105010	20112136	3672655
chr21	12108312	12109479	0	2963	1309.74	1804.61	2725.31	3185	228.084	220.815	1181463	921372	3290097	964348	2140352	20076058	3636577
chr21	12388216	12389281	0	989	579.902	709.578	123.992	386.5	13.9128	7.67552	901661	1201276	3010295	1244252	2420256	19796256	3356775
chr21	12714982	12715728	0	588	0	0	0	0	1.16731	0	575214	1528042	2683848	1571018	2684095	19469809	3030328
chr21	12822998	12823365	0	1617	1021.41	4126.75	261.97	2130.6	48.684	59.6292	467577	1521438	2576211	1679034	2576458	19362172	2922691
chr21	13330830	13333377	0	582	0	0	0	0	0	0	0	1011426	2066199	1288299	2066446	18852160	2412679
chr21	13394495	13395382	0	979	45.3632	1344.02	126.891	958.9	9.747	0	60401	949421	2004194	1226294	2004441	18790155	2350674
chr21	13683230	13683559	0	744	61.9932	165.47	102.416	789	13.1541	14.3916	5960	661244	1716017	938117	1716264	18501978	2062497
chr21	14118914	14120463	0	422	4.59174	295.104	210.386	133.1	7.98146	11.8011	1978	224340	1279113	501213	1279360	18065074	1625593
chr21	14223256	14224227	0	691	0	0	0	0	0	0	70307	120576	1175349	397449	1175596	17961310	1521829
chr21	14435848	14436279	0	437	1737.45	82.9594	0	652.8	28.2926	6.71608	4330	90751	963297	185397	963544	17749258	1309777
chr21	14504738	14505081	0	2069	0	0	0	0	0	0	73220	159641	894495	116595	894742	17680456	1240975
chr21	14710869	14711689	0	835	0	0	0	0	0	0	12696	365772	687887	89045	688134	17473848	1034367
chr21	14803273	14803743	0	1281	617.908	319.943	140.762	1153.3	5.5593	21.1077	183	308776	595833	181449	596080	17381794	942313
chr21	14877736	14879603	0	2060	494.095	1425.22	436.265	1396.3	17.4002	77.7146	14588	232916	519973	197731	520220	17305934	866453
chr21	15382749	15383333	0	1393	5725	336.862	6.12144	537.7	72.9056	102.324	1587	27399	16243	16263	16490	16802204	362723
chr21	15575934	15578472	0	1252	0	0	0	0	0	0	4886	4762	9864	9884	9914	16607065	167584
chr21	15598517	15599145	0	794	361.633	264.412	44.7223	1101.2	4.25337	6.71608	13082	6393	9736	10013	9341	16586392	146911
chr21	15820762	15822446	0	1351	674.521	590.609	146.875	865	111.675	129.428	0	9361	3410	1590	63896	16363091	42777
chr21	15874204	15875521	0	906	0	0	0	0	0	0	16934	0	46960	18540	20292	16310016	71
chr21	15887139	15887564	0	539	0	114.049	28.358	22.1	3.23928	0	27572	7625	59895	18952	8249	16297973	0
chr21	16076439	16077447	0	1198	284.169	563.779	297.066	920.4	14.4454	13.4322	0	5643	16633	15435	56324	16108090	181130
chr21	16247953	16248942	0	778	390.34	870.082	44.8859	315.2	10.141	14.3916	57262	878	0	0	112375	15936595	352644
chr21	16408304	16408750	0	460	611.76	269.85	144.585	708.7	8.02523	24.4657	6897	0	26252	15542	27163	15776787	512995
chr21	16776670	16777681	0	678	355.65	185.958	985.679	1212.6	119.642	77.6667	5841	4562	2915	2895	324048	15407856	361713
chr21	17099937	17100731	0	535	0	0	0	0	0	0	0	361	1345	1365	998	15084806	38663
chr21	17158175	17158892	0	720	181.958	308.466	96.206	464.6	7.20082	3.21412	0	5815	53291	9918	52744	15026645	3290
chr21	17236475	17237349	0	1963	1817.51	1018.73	323.44	2013.7	33.0129	63.467	1089	15689	5948	37698	131044	14948188	81590
chr21	17318230	17319075	0	609	0	0	0	0	0	0	0	30108	74785	18165	212799	14866462	163345
chr21	17329818	17331315	0	784	298.826	405.732	117.878	264.6	11.7387	35.4993	9740	17868	86373	5925	224387	14854222	174933
chr21	17616536	17617176	0	611	0	0	0	0	0	0	31890	3766	63540	44432	19438	14568361	461651
chr21	17617871	17618513	0	349	100.822	88.5575	51.0842	0	3.91048	7.67552	33225	5101	62203	45767	18101	14567024	462986
chr21	18013172	18014115	0	802	223.899	471.079	74.3089	252.9	8.50674	23.0745	26832	9035	15810	15870	376274	14171422	858287
chr21	18340527	18341501	0	602	206.878	655.93	175.224	0	4.72759	28.7832	39045	11604	343165	181720	543316	13844036	631997
chr21	18461599	18462307	0	362	325.221	69.8176	107.917	577.7	9.33845	13.5761	672	7078	338109	101332	422510	13723230	511191
chr21	18710921	18713144	0	498	90.6144	259.053	0	0	13.0301	10.4579	20037	3629	87272	42297	171673	13472393	260354
chr21	18782990	18783470	0	994	174.844	327.451	196.748	1625.8	11.2937	0	0	576	16946	16956	101347	13402067	190028
chr21	18928479	18929312	0	433	0	150.574	0	0	4.45765	0	0	849	28984	29027	41349	13256225	44186
chr21	18953177	18953885	0	1548	684.926	3515.2	408.255	1233.3	17.0864	37.4182	0	4351	4411	4454	16776	13231652	19613
chr21	19067826	19069600	0	704	0	0	0	0	0	0	0	6378	12096	2536	78404	13115937	86695
chr21	19151797	19152564	0	629	0	0	0	0	0	0	1103	343	352	372	3356	13032973	6605
chr21	19262691	19265654	0	728	0	246.599	214.153	316.8	12.2275	7.67552	17755	0	9822	8362	69241	12919883	79511
chr21	19705969	19706842	0	1136	191.788	552.065	27.9872	1579.8	11.3958	48.2119	7070	5740	165345	88460	512519	12478695	522789
chr21	19741854	19742571	0	602	232.122	104.031	377.632	355.5	10.9727	12.5687	2936	204	129616	124345	548404	12442966	558674
chr21	20010153	20011319	0	432	540.801	131.73	73.2913	25.1	11.1697	12.5207	0	14839	137818	86727	816703	12174218	826973
chr21	20188163	20188514	0	777	6668.93	444.938	1408.86	1745.4	46.1815	73.8769	0	2562	182317	85845	994713	11997023	1004983
chr21	20294958	20295673	0	938	317.215	475.595	277.367	331.4	22.4269	37.802	5743	4873	75158	20451	1101508	11889864	1111778
chr21	20646424	20648149	0	709	503.908	763.469	267.793	1237.4	17.4731	10.8417	2622	0	275445	27780	1452974	11537388	1463244
chr21	20685782	20686394	0	797	1147.71	103.638	126.297	457.7	13.2343	21.9232	0	8330	314803	28913	1492332	11499143	1502602
chr21	20729425	20730092	0	1387	0	0	0	0	0	0	0	10506	358446	11264	1535975	11455445	1546245
chr21	21399360	21400071	0	3794	3484.55	934.874	2785.24	26495.2	803.683	1158.04	11183	3649	1028381	0	2205910	10785466	2216180
chr21	21477868	21479008	0	710	0	148.105	0	0	7.5729	7.67552	0	8777	1106889	36474	2284418	10706529	2294688
chr21	21506989	21508442	0	840	49.5112	173.007	43.2203	250.8	9.01744	13.0484	2334	942	1136010	58577	2313539	10677095	2323809
chr21	21600919	21601413	0	1747	470.026	2627.31	297.73	2776.7	38.9005	30.7501	0	3029	1229940	33752	2407469	10584124	2417739
chr21	21669247	21673615	0	830	0	0	0	0	0	0	0	0	1298268	102080	2475797	10511922	2486067
chr21	21675439	21676048	0	673	359.171	784.232	99.3691	563.6	5.23099	11.0815	1941	0	1304460	108272	2481989	10509489	2492259
chr21	22572889	22573721	0	565	1458.82	264.982	108.775	909.2	13.1249	9.97818	0	0	2201910	25582	3227252	9611816	3389709
chr21	22858799	22860024	0	581	171.498	161.316	0	0	7.28107	14.9673	0	36546	2487820	89710	2940949	9325513	3675619
chr21	22888061	22888873	0	538	277.47	302.32	76.0125	253.6	12.6507	0	18849	7697	2517082	118972	2912100	9296664	3704881
chr21	23120100	23121840	0	730	515.542	357.101	437.622	493.4	20.9532	14.3916	0	3766	2749121	81569	2679133	9063697	3620876
chr21	23308143	23309538	0	716	0	0	0	0	0	0	3784	7321	2937164	18567	2491435	8875999	3433178
chr21	23517764	23520564	0	1117	649.212	1692.28	265.827	1689.2	21.0115	25.6171	18224	564	2807472	24628	2280409	8664973	3222152
chr21	23889461	23890872	0	3517	1422.31	5033.37	903.788	2912	58.1902	55.6475	6469	16792	2437164	79522	1910101	8294665	2851844
chr21	24339279	24339960	0	473	197.824	1701.27	0	974.4	24.8053	20.9158	4953	12282	1988076	26336	1461013	7845577	2402756
chr21	24346335	24347625	0	473	0	0	0	0	0	0	8652	17086	1980411	18671	1453348	7837912	2395091
chr21	24691680	24748314	0	425	118.841	827.721	0	384	3.33412	2.01482	0	0	1579722	47672	1052659	7437223	1994402
chr21	25439142	25439818	0	1455	354.689	1395.33	299.626	580	22.6895	12.2329	65168	20795	888218	97838	361155	6745719	1302898
chr21	25544660	25545137	0	1609	1229.15	509.499	458.964	922.8	22.0694	49.8909	36228	22975	782899	35779	255836	6640400	1197579
chr21	25663196	25663926	0	469	63.5542	77.7283	0	0	0	0	10507	24037	664110	82132	137047	6521611	1078790
chr21	26016677	26017573	0	1939	0	0	0	0	0	0	0	7459	310463	195123	214386	6167964	725143
chr21	26357073	26357669	0	348	71.0674	230.516	70.7887	294	4.15123	15.3511	27601	630	9472	8289	54611	5827868	385047
chr21	26406421	26407324	0	321	156.292	94.5463	52.8489	217.5	5.0559	13.4322	63044	2565	4852	4472	4956	5778213	335392
chr21	26587580	26588245	0	805	0	0	0	0	0	0	8250	440	171	151	174924	5597292	154471
chr21	27091180	27091682	0	844	0	0	0	0	6.5661	6.71608	0	3664	15514	9986	14061	5093855	2621
chr21	27193288	27194041	0	410	213.729	33.6514	55.6452	24.8	4.3774	0	0	11572	19184	19204	30429	4991496	60463
chr21	27221728	27222257	0	818	1906.07	100.507	0	802.6	24.0976	25.8089	6099	7217	3444	3444	58869	4963280	88903
chr21	27294933	27295504	0	727	0	0	0	0	0	0	3551	3302	11792	11772	132074	4890033	162108
chr21	27318649	27319523	0	1600	949.089	410.234	843.806	8372.7	191.234	155.861	1388	6070	11205	11225	155790	4866014	185824
chr21	27379200	27380472	0	753	259.645	286.027	0	452.9	3.30494	0	0	4005	39056	6663	216341	4805065	246375
chr21	27517866	27519868	0	529	136.011	50.967	230.615	517	1.5248	15.351	1529	2636	8602	8009	355007	4665669	385041
chr21	27727618	27727999	0	624	3042.6	189.749	184.073	122.9	41.5269	27.0562	2866	6026	218354	34540	564759	4457538	594793
chr21	27983490	27985550	0	1688	716.093	2527.68	0	1301	20.4279	6.71608	2500	0	474226	13224	820631	4199987	850665
chr21	27994278	27995861	0	2027	1505.94	457.792	5624.73	2690.8	1425.89	865.991	0	8956	485014	2913	831419	4189676	861453
chr21	28603978	28607444	0	778	149.576	1110.78	110.951	330.4	11.7387	36.4587	2490	8922	626064	6640	1441119	3578093	1471153
chr21	29297578	29298691	0	824	200.243	618.144	126.192	669.4	39.9949	27.2001	8699	40278	33474	2481	818929	2886846	947996
chr21	29370603	29370936	0	382	92.4049	22.809	0	311.8	2.86719	5.32489	0	20761	106499	20408	746684	2814601	875751
chr21	29955854	29957078	0	749	157.356	179.462	0	33.9	6.04811	0	15603	2964	20498	20271	160542	2228459	289609
chr21	30728335	30729293	0	592	176.656	32.7619	394.265	192.2	15.693	18.7571	6378	4428	15648	6451	13366	1456244	1001
chr21	30855960	30856649	0	582	322.841	1496.21	312.2	390.2	6.97466	7.67552	12560	0	6936	6916	140991	1328888	110042
chr21	31113183	31114774	0	754	235.332	282.578	79.6774	1269.1	1.19649	14.3916	0	2797	100519	37621	398214	1070763	367265
chr21	31411890	31413203	0	821	0	0	0	0	0	0	0	3748	189578	88578	696921	772334	665972
chr21	31836677	31841207	0	894	96.5433	424.406	154.049	1266.4	22.3977	27.0083	40393	275	402282	29965	573026	344330	1090759
chr21	31935875	31936557	0	360	0	0	0	0	0	0	8228	602	306932	55994	477676	248980	1098181
chr21	32025692	32026235	0	745	522.238	102.866	716.29	195.1	51.7044	183.541	0	22258	217254	32993	387998	159302	1008503
chr21	32330234	32330708	0	744	358.268	923.978	316.32	69	11.177	23.0266	20877	3030	86597	20968	83525	56231	704030
chr21	32429987	32431123	0	483	130.045	575.355	41.0976	163.7	1.62693	4.84517	5206	1908	39975	6099	15429	155984	603615
chr21	32473905	32474887	0	952	910.205	111.054	0	632.7	17.5388	37.5141	27549	2755	2659	2761	59347	199902	559851
chr21	32827651	32828407	0	785	350.741	375.425	0	493	31.758	16.5503	0	357	50889	14773	101474	102029	206331
chr21	32950360	32953166	0	733	3509.74	237.785	146.018	352.1	49.6178	77.3309	0	13	18516	10	17873	19737	81572
chr21	33177700	33181598	0	888	111.832	509.304	60.0589	810	17.7431	13.4322	0	12301	32516	4903	63463	63019	103445
chr21	33196668	33197809	0	743	141.512	329.057	78.0988	1177.3	16.4007	15.3511	13065	0	40693	23871	47252	46808	122413
chr21	34094102	34096837	0	500	0	0	0	0	0	0	25462	390	3459	2361	1859	152381	14663
chr21	34132712	34133700	0	986	200.166	730.64	87.8827	468.9	6.58069	22.0671	6811	8866	10336	2956	8241	190991	0
chr21	34296064	34296972	0	486	478.838	0	110.951	384.6	3.54569	10.0741	7546	1867	5144	5124	4877	51156	157388
chr21	34603752	34606708	0	452	71.224	102.032	237.573	0	3.06418	13.4322	772	0	0	0	0	49428	1728
chr21	35367268	35368417	0	801	70.6344	1295.47	67.4422	155.8	4.5306	14.3916	2311	705	18344	10624	17493	100050	78687
chr21	35725495	35727285	0	801	420.984	39.0903	117	0	3.23927	0	0	1225	6937	1231	19907	39821	24211
chr21	35782757	35783983	0	581	301.448	465.404	0	260.3	9.33116	6.71608	0	767	26293	5550	34013	97083	20635
chr21	35948668	35949708	0	777	0	0	0	0	0	0	7496	2520	30904	5288	30461	173600	127541
chr21	37696518	37697127	0	403	0	0	0	0	0	0	0	2075	3554	765	1882	189485	10010
chr21	38287461	38290904	0	780	0	0	0	0	0	0	3915	0	9136	9172	46723	195674	17828
chr21	38692564	38693732	0	1110	113.428	333.91	0	232.4	10.8632	10.9856	0	6679	28758	28740	43774	400332	59348
chr21	39040837	39041420	0	2283	6667.89	696.774	269.583	645.6	58.679	48.9315	0	0	6216	6196	36251	52644	150206
chr21	39272845	39273645	0	625	0	0	0	0	0	0	52757	4009	199601	15517	268259	178662	382214
chr21	39651908	39653083	0	573	91.2304	359.734	74.832	360.5	5.25288	6.04447	19162	2726	11544	10204	10807	21051	536568
chr21	40019996	40020591	0	783	519.106	977.227	374.239	1695.4	28.9346	21.1077	0	3111	85325	11785	118348	12794	169060
chr21	40566734	40567836	0	1783	0	0	0	0	0	0	8120	936	10430	4319	7908	43205	800
chr21	41128763	41129457	0	865	0	0	0	0	2.17411	0	0	6949	207886	30910	310341	605234	360870
chr21	41209694	41210413	0	654	60.6937	138.81	170.131	208.5	2.29084	5.46881	0	12953	126930	30795	391272	686165	441801
chr21	41276309	41276890	0	679	882.26	90.1557	104.231	294.9	73.5768	69.2716	0	5242	60453	34953	457887	752780	508416
chr21	41578259	41578742	0	652	0	0	0	0	0	0	27449	12238	240768	20798	759837	962259	810366
chr21	41666031	41666791	0	489	285.971	79.72	0	24	3.63324	0	0	2221	328540	91612	847609	874210	898138
chr21	42060645	42061245	0	528	285.648	315.888	64.332	129.4	7.14975	12.2808	3808	6388	432631	157667	478103	479756	676496
