Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr5	162418493	162424155	0	5662	1658.24	1800.22	441.176	2812.2	44.0658	73.8769	13016	0	97601	0	97738	1443033	444794
chr5	164350680	164351972	0	1292	159.226	118.892	0	1025	71.1474	70.4229	3767	0	181380	54596	578032	3165636	1402270
chr5	164398209	164398594	0	385	317.215	356.683	0	69	5.80735	0	17792	2147	228909	102125	531410	3119014	1449799
chr5	167085733	167086341	0	608	448.698	481.542	0	259	9.11958	10.266	5395	12632	160100	44151	160369	431267	798248
chr5	167154241	167156392	0	2151	784.834	2402.61	215.088	233	31.0941	41.2559	36	2090	90049	3700	90318	361216	728197
chr5	167234120	167235214	0	1094	369.198	1254.76	187.917	133.2	0	0	1700	0	11227	11222	11496	282394	649375
chr5	171893229	171894316	0	1087	924.499	2804.93	299.218	365.3	7.87203	0	0	0	11777	3785	11257	12646	199842
chr5	172522996	172524120	0	1124	1223.88	529.992	404.945	380.3	32.6992	14.3916	0	0	18383	5422	30653	106059	14462
chr5	173590871	173591937	0	1066	440.181	2177.52	441.022	595.2	16.1818	0	15887	6495	118167	68291	108335	0	207645
chr5	174006475	174008140	0	1665	345.226	2065.87	201.164	521.7	32.4292	53.7766	18411	403	159651	26783	267360	107933	623249
chr5	176841400	176842809	0	1409	253.615	547.887	107.611	396.7	6.85792	13.8159	12961	8158	1536	1366	1627	82502	12428
chr5	177185688	177186569	0	881	0	0	0	0	0.87548	0	107236	77866	158544	77082	116046	259870	139257
chr5	177688187	177689282	0	1095	482.672	884.64	240.045	1668.4	8.27328	11.3694	0	3934	17878	8483	19283	66316	29796
chr5	177981662	177983215	0	1553	1225.07	3350.44	609.27	1542	19.3919	49.5551	0	2590	70301	29401	33969	10947	44252
chr5	179554895	179556362	0	1467	477.166	2839	179.84	1630.6	22.9084	22.0671	28508	664	37211	585	55694	125324	104434
chr5	179679533	179680326	0	793	2020.34	154.397	68.286	752.3	7.49265	2.83035	0	30910	38690	270	37450	101142	3163
chr5	180077227	180077872	0	645	225.339	717.165	5438.13	537.9	40.5785	36.5547	2430	0	87283	13354	0	295089	75820
chr6	1669184	1670336	0	1152	459.046	764.9	193.375	69.4	15.7513	14.3916	0	707	3540	0	43726	60204	264753
chr6	3916472	3917473	0	1001	83.9956	274.416	224.519	279	14.3068	20.1482	0	1333	66888	808	65324	240356	109820
chr6	5147852	5149227	0	1375	1241.86	433.848	144.286	681.8	22.726	43.9903	15582	3710	25349	3325	6904	60786	35824
chr6	9334090	9334928	0	838	248.273	341.692	136.742	1211.1	14.2047	22.5948	148085	3579	78448	26768	431161	976525	906322
chr6	17340956	17341877	0	921	19.1441	681.596	0	192.1	32.7576	18.7091	19718	45187	105679	58771	258251	51663	264903
chr6	18083285	18084451	0	1166	143.898	839.881	319.785	745.9	12.4026	21.6834	10009	6474	38425	25932	69281	35568	55028
chr6	20853131	20853900	0	769	537.988	322.228	212.505	114.4	27.0669	46.6288	40123	481	6007	6007	65968	812048	255911
chr6	25452848	25454546	0	1698	575.941	1227.26	169.627	773.7	26.921	0	14970	1126	35830	5524	47687	84914	338246
chr6	29184740	29185748	0	1008	456.204	619.673	210.677	859.2	14.2922	36.9864	2401	873	199696	15290	199609	87067	295128
chr6	30674217	30675433	0	1216	1921.57	202.261	146.508	889.3	118.795	172.555	4056	8776	9783	9803	8293	232961	317
chr6	31123642	31124378	0	736	1444.45	267.628	204.955	326.8	11.2864	6.71608	0	1201	1658	1738	719	32835	4252
chr6	32827357	32828881	0	1524	2530.42	104.498	475.296	291.1	15.3939	11.6092	912	0	5373	4693	3174	89925	4
chr6	34433510	34434828	0	1318	593.844	1240.02	4705.52	931	25.5202	31.6615	4800	0	17949	0	0	72684	40688
chr6	34754323	34755631	0	1308	86.2201	65.6469	50.7959	771.4	10.5641	38.3776	0	3585	4045	4065	3309	234750	11515
chr6	34997453	34998456	0	1003	475.394	181.815	125.441	1392.4	29.6058	48.02	3306	218	3900	3900	18105	173158	11552
chr6	36142862	36143662	0	800	279.102	71.7781	102.456	390	6.75579	13.4322	0	78	20494	1396	20021	15518	24880
chr6	37556955	37558167	0	1212	444.771	1619.76	112.209	521.8	26.1696	30.0785	0	965	22600	22611	22707	4892	29518
chr6	39197558	39198305	0	747	133.449	714.559	481.8	127.1	19.443	21.1077	14465	0	154	174	25	36873	551049
chr6	40076488	40077625	0	1137	362.446	636.88	73.3309	1322.3	13.745	14.3916	0	2472	39045	39031	382936	174288	951839
chr6	40290440	40291286	0	846	406.686	1698.73	283.115	578.5	5.48633	17.8456	2997	5265	173622	13816	263809	5705	738178
chr6	40376094	40376831	0	737	619.381	1422.08	261.667	474.1	8.63806	12.3288	0	9053	178505	73677	178264	3830	652633
chr6	40760964	40762143	0	1179	486.451	1958.38	0	1597	60.2038	64.1866	16350	564	117995	30016	205637	5381	267321
chr6	41044904	41045668	0	764	700.819	0	118.862	1056.8	33.0713	34.5878	0	2764	3320	2773	1535	65683	1175
chr6	41846010	41846428	0	418	179.211	192.989	0	293.1	4.23149	7.72349	0	11918	16668	5886	15337	217683	27370
chr6	42614942	42615725	0	783	345.207	0	108.608	832.1	21.4493	28.3035	0	959	13669	9215	75057	457732	1878
chr6	43585968	43586864	0	896	1908.82	435.967	99.1189	980.4	8.5797	0	0	2398	10192	9692	9089	225317	12
chr6	45427905	45429165	0	1260	538.62	1572.31	49.1795	900	19.9609	44.518	17788	9	18551	18551	36436	21011	678455
chr6	46336076	46336847	0	771	100.053	177.342	77.4196	77.1	19.3116	6.18839	4242	1617	7629	7169	10310	38554	224838
chr6	47462389	47463346	0	957	623.151	32.6388	177.934	8828.1	23.1127	29.7426	25194	0	13337	13250	14312	95837	31577
chr6	48364356	48365377	0	1021	0	318.016	191.153	229.9	4.18041	10.6498	45714	22531	295012	51211	182832	327121	773668
chr6	49234491	49235344	0	853	47.1955	399.685	0	1380.1	7.82095	6.71608	560	0	111654	1728	187632	1197256	172559
chr6	54649688	54650511	0	823	34.02	134.745	202.773	0	15.4303	30.7021	8789	2355	356264	14305	989163	414012	1279915
chr6	56176879	56177625	0	746	118.962	1097.44	0	76.6	19.3481	35.4034	21663	1974	46579	1971	93849	1941203	145421
chr6	57816357	57817493	0	1136	146.283	167.86	0	455.1	11.9503	36.4587	4985	134761	407883	119553	469809	3580681	571146
chr6	58628736	58629940	0	1204	98.0681	118.892	0	3979.2	50.2088	70.5189	28513	14438	315552	111762	341072	4366409	1383525
chr6	61785096	61786119	0	1023	0	0	0	1492.1	22.2372	27.6799	218326	141893	1209917	770919	1209392	1210230	2503843
chr6	62942186	62943101	0	915	131.269	342.873	33.92	400.3	19.4211	22.211	8470	1971	52935	50744	52410	53248	1346861
chr6	65021828	65022978	0	1150	340.804	405.712	139.799	174.2	14.9123	38.0418	0	17886	45344	45324	48941	2025232	598800
chr6	68231172	68231618	0	446	127.044	98.0629	208.315	1556	8.43379	2.15874	8736	19467	97698	27538	605963	1112527	2196021
chr6	70320644	70321260	0	616	121.188	573.646	80.9123	782.1	14.8394	6.71608	4085	4295	20393	19636	183636	670286	106379
chr6	71224088	71225480	0	1392	1314.72	264.394	160.802	1617	23.1929	6.71608	39953	0	22636	4940	50894	145937	30207
chr6	73610080	73611395	0	1315	329.523	496.337	110.951	0	0	0	33316	6402	160012	75276	160190	717352	373748
chr6	75442300	75443177	0	877	25.085	203.49	19.8947	0	0	0	13170	0	75868	9579	509083	469456	504221
chr6	75741376	75741994	0	618	0	0	0	515.3	5.61037	7.67552	8538	2824	105700	33272	210266	170639	205404
chr6	77030011	77030820	0	809	421.977	356.693	110.951	770.6	7.43428	22.0671	0	526	393593	82105	384784	1114930	405304
chr6	78097036	78098179	0	1143	53.967	94.0954	237.932	699.3	29.7955	24.5137	1146	11753	1460618	53074	77640	76632	1472329
chr6	78614761	78615941	0	1180	225.177	185.711	189.743	1081	19.4648	45.4775	7425	4914	961235	50137	430475	439829	1034389
chr6	78728257	78728855	0	598	106.234	300.906	0	69	66.7991	57.2786	5113	6742	848321	32260	543971	553325	921475
chr6	79958522	79959680	0	1158	429.668	290.949	464.515	453.1	26.9356	48.9315	0	0	13958	76	13739	381929	45306
chr6	80447306	80447940	0	634	73.9304	115.855	83.6553	0	0	0	46173	2027	39876	27159	39279	105579	272169
chr6	80578424	80579576	0	1152	220.277	486.797	502.712	329.9	34.6033	25.0894	27609	0	0	0	18	75296	140533
chr6	81478990	81481735	0	2745	90.0906	418.701	421.62	1822.1	39.9292	86.3496	0	0	314938	59521	661403	821881	744363
chr6	81629727	81631702	0	1975	187.899	153.207	283.77	1029.2	28.8398	36.027	2102	8315	465675	88323	812140	972618	895100
chr6	83845064	83847862	0	2798	8627.53	1232.67	305.258	0	0	0	15704	0	55074	29689	47559	715637	0
chr6	84197409	84198514	0	1105	231.704	838.553	8.87877	251.3	24.5864	21.1077	0	13200	52965	19723	293079	364985	290914
chr6	85595158	85596550	0	1392	220.633	642.033	230.278	1843.9	19.1292	67.7365	4107	5005	154713	48713	561645	246776	581714
chr6	90078000	90079175	0	1175	1813.35	652.965	855.498	522.1	8.9007	22.0671	6417	0	10736	2721	7133	163996	19915
chr6	90787339	90787922	0	583	0	706.817	16.3778	65	4.77136	7.67552	36048	604	2814	2794	206034	7155	205916
chr6	93600398	93600955	0	557	141.225	267.479	87.4609	453	7.84284	9.35454	429	2713	528408	79554	2279051	1800561	2330417
chr6	94402450	94402973	0	523	224.518	341.739	91.0645	83	3.23928	6.95594	0	0	272939	14520	1620456	2602613	2573698
chr6	94783929	94785038	0	1109	118.315	56.7947	292.877	1224.1	22.6458	53.7287	0	1969	327023	21922	1238391	2984092	2191633
chr6	94926891	94928486	0	1595	420.962	599.107	261.325	338.7	23.3461	34.0122	692	9191	183575	6051	1094943	3127054	2048185
chr6	100574924	100575962	0	1038	537.79	483.39	360.853	1369	13.3292	30.0305	2439	97	43514	0	100422	292770	381164
chr6	102162327	102163368	0	1041	332.564	465.686	0	112.9	11.6658	21.1077	16191	2440	833003	272551	832029	320411	894688
chr6	102605275	102605876	0	601	39.3797	0	72.724	4284.6	1383.56	681.97	1548	2058	1275951	6162	1274977	763359	1337636
chr6	102934488	102935454	0	966	124.435	220.923	212.179	1012.8	66.2447	99.0622	7233	12483	1605164	322302	1604190	1092572	1666849
chr6	104624662	104625658	0	996	261.506	351.222	171.814	960.8	14.7081	29.7426	6147	0	112187	84396	681064	775272	1100703
chr6	105783892	105785357	0	1465	2725.59	381.397	289.772	1636.6	193.474	63.3231	4171	6828	65639	29188	64245	142679	3819
chr6	106385574	106386725	0	1151	214.844	632.241	160.955	267.6	16.4444	15.3511	14979	1384	53671	42491	42182	31868	150469
chr6	110789737	110790760	0	1023	396.345	1013.54	132.387	1173.8	14.781	33.5804	15493	0	58620	6746	52851	5855	151962
chr6	112213692	112215500	0	1808	508.715	606.986	48.0484	410.1	13.1614	7.67552	0	6243	18928	18928	18321	263219	179032
chr6	112268992	112269431	0	439	143.535	426.561	88.1946	5.6	21.2231	25.713	0	4271	48858	4908	73621	216143	128398
chr6	113608483	113609656	0	1173	217.608	384.774	851.152	636.8	30.992	25.3292	16663	4389	0	0	339601	823775	323047
chr6	113756052	113757522	0	1470	514.671	433.401	168.161	731.7	29.9268	27.8238	37109	8280	52648	52628	191735	675909	175181
chr6	116479154	116479764	0	610	442.268	80.3556	137.245	260.3	32.3125	11.4653	18416	4945	56850	7092	54469	669792	17808
chr6	117591874	117593567	0	1693	214.991	1618.66	347.069	1079.8	92.2026	233.144	27172	2234	32050	4790	4354	1672	214603
chr6	118135379	118136762	0	1383	418.217	662.947	0	1473.1	3.10796	6.71608	12809	542	42495	2911	54908	24357	102501
chr6	118298070	118299677	0	1607	268.292	709.117	85.9376	778.4	15.9046	15.3511	20305	527	205186	835	68739	68656	265192
chr6	119601453	119602052	0	599	506.585	68.8269	225.715	283.7	7.76259	14.3916	0	4055	33444	10790	33773	1000577	50806
chr6	123458407	123459165	0	758	99.4877	114.41	51.0575	514	13.4094	18.9969	6804	23209	206118	51806	347023	358063	683339
chr6	123650565	123651088	0	523	230.497	236.713	0	1458.3	12.0597	9.73832	0	0	398276	12561	325498	550221	875497
chr6	127218878	127220311	0	1433	585.224	1778.79	157.389	139.4	20.3695	35.979	67980	842	93235	93214	219029	219022	386477
chr6	131282501	131282918	0	417	230.399	788.629	194.52	809.4	3.72079	34.3	0	1704	75685	17	99430	174232	61830
chr6	135450179	135451238	0	1059	891.801	266.933	565.43	1159.2	7.94497	8.77888	0	445	360	0	14387	588897	55808
chr6	136056356	136057214	0	858	267.87	659.61	5.83814	1092	36.9453	50.5146	24077	6722	82952	7273	144160	98478	496457
chr6	141804319	141805017	0	698	184.11	108.583	4179.06	540.2	1.02139	5.6607	0	440	0	0	0	2671746	682886
chr6	142538421	142539293	0	872	317.028	91.1508	0	901.7	20.9677	9.01874	0	3220	28983	28363	68362	2067820	367
chr6	142940792	142942415	0	1623	339.381	2175.67	395.554	0	0	0	21152	6251	50591	15013	176995	1664698	130675
chr6	147333424	147334253	0	829	749.482	300.65	86.3765	805	8.22222	5.22895	342	6397	154544	61620	154354	435357	232700
chr6	147680997	147682732	0	1735	1658.56	356.677	82.8581	7648.6	39.7979	38.2337	28091	4720	37153	22564	37255	86878	15963
chr6	156138275	156139935	0	1660	727.327	3630.34	213.331	1037.8	44.168	28.7832	38535	0	188567	22130	155047	29939	506546
chr6	156188682	156189508	0	826	366.976	403.182	200.058	616.6	4.85161	3.31007	0	2476	238974	14208	105474	18690	556953
chr6	156778443	156779324	0	881	184.355	725.195	99.5984	385.4	17.298	18.2773	6476	6635	6012	5972	60288	18776	338555
chr6	161024078	161024912	0	834	450.052	777.986	185.889	781.3	18.8009	13.4322	17401	24116	79574	64164	82018	212542	408145
chr6	161948269	161952793	0	4524	2064.48	2536.79	405.154	76189.5	2525.85	1620.3	40216	5139	12335	4543	252589	76880	267064
chr6	162579518	162580692	0	1174	453.404	467.447	98.1542	1022.2	41.8334	8.63496	0	328	568144	106948	567427	708129	898313
chr6	163724393	163725093	0	700	104.858	471.222	0	1132.5	40.3888	23.0266	1283	3644	109903	51103	101803	1853004	153835
chr6	165304417	165305683	0	1266	231.704	986.837	221.902	1271.1	34.6106	32.4771	19633	0	35493	35473	30652	937357	1264181
chr6	165977602	165978984	0	1382	646.692	1004.49	184.282	708.4	26.0893	21.1077	0	0	285083	6452	599772	264056	590880
chr6	166026096	166027349	0	1253	151.199	409.169	27.1201	1247.6	14.3725	15.5909	624	8876	236718	40512	551407	215691	542515
chr6	167136019	167137178	0	1159	281.488	1978.08	223.485	0	0	0	0	3774	94955	15250	65235	29566	203407
chr7	856127	857349	0	1222	600.063	265.834	35478.8	1102.1	24.5061	33.1487	15878	608	0	0	0	283665	5302
chr7	1229463	1229942	0	479	227.574	843.239	5.35626	91.3	0	0	28832	2183	12539	12559	13242	4057	24292
chr7	2712176	2712484	0	308	0	675.492	0	0	9.98048	3.54993	0	1337	1367	1372	15232	495718	10549
chr7	2958574	2959564	0	990	4797.01	204.83	144.892	214.2	6.50043	12.4247	0	1886	15690	15670	23885	248638	0
chr7	3715294	3715668	0	374	65.2492	195.053	0	893.4	2.1814	5.6607	6917	1790	78122	33843	374188	249217	634160
chr7	4212921	4213349	0	428	124.89	91.6434	86.0161	270.6	3.17361	0	1527	23164	437260	134095	439411	746844	537903
chr7	4331810	4332561	0	751	88.0084	357.557	0	0	0	0	2391	1401	318048	14883	320199	865733	418691
chr7	7807596	7808556	0	960	751.521	1311.78	61.102	70.9	19.2606	35.4993	21564	0	20700	2292	5134	338065	160687
chr7	8321185	8321772	0	587	0	286.213	69.5107	127.6	10.5203	14.3916	24322	3834	14004	14004	18826	154781	194203
chr7	8556023	8556663	0	640	558.985	533.678	0	543.5	17.9765	12.9045	4193	5207	79239	19668	128452	79352	429041
chr7	8861122	8863463	0	2341	927.396	1215.68	69.6901	1671.4	31.955	11.8011	39600	0	181518	152086	433551	384451	734140
chr7	10793995	10796410	0	2415	358.713	624.879	171.68	1900.4	23.171	59.5812	6411	4684	47296	23146	181897	499850	175332
chr7	11767331	11768408	0	1077	200.445	422.736	0	786.3	3.47273	35.3074	9605	5975	1167	1147	103172	102750	653968
chr7	13024578	13025173	0	595	355.485	727.015	173.27	0	0	0	38765	0	120599	0	72075	1153240	1911215
chr7	13192932	13193854	0	922	162.853	464.645	84.6789	400	1.16731	0	4572	6832	288953	43768	95432	1321594	2079569
chr7	13204940	13205441	0	501	11.953	247.804	162.305	437.9	13.1322	14.3916	88	3960	300961	55776	107440	1333602	2091577
chr7	14747533	14748014	0	481	0	0	0	313.5	5.26018	13.4801	17837	6851	487760	6042	262333	1903196	2603580
chr7	15248463	15249107	0	644	228.439	292.715	141.818	384.1	11.2645	8.53902	424	9025	988690	42427	237779	1402103	2102487
chr7	15930787	15931591	0	804	456.791	286.174	174.563	517.1	541.543	706.149	0	1315	728085	179305	528821	719619	1420003
chr7	16877209	16881840	0	4631	1100.31	6164.25	811.461	0	0	0	36460	2561	166956	8956	83424	0	469754
chr7	17218580	17224440	0	5860	1982.23	2508.1	742.607	39268.5	1479.05	1242.76	22577	0	655	716	49315	337038	127154
chr7	19835783	19836752	0	969	182.235	980.831	80.6364	828.9	16.9843	23.6022	10309	1962	41359	23001	87029	22733	97507
chr7	20938946	20939291	0	345	95.1221	66.3321	144.051	31.9	3.88129	4.70126	52943	3487	300580	14366	100465	100033	556018
chr7	21869646	21870111	0	465	90.1306	180.625	4.15611	508.7	0	0	29068	14477	62309	62442	67629	76882	72610
chr7	21885700	21886344	0	644	485.636	600.806	0	1065.8	14.8613	14.4876	12835	818	78363	51832	51396	92936	56377
chr7	22615924	22616726	0	802	116.557	668.809	0	0	0	0	10566	3489	63210	7170	12426	461	235013
chr7	23382340	23382937	0	597	2072.65	127.513	194.854	0	0	0	888	3079	10019	3099	2987	596030	373
chr7	25026176	25027207	0	1031	577.435	1309.62	307.929	385.1	13.8691	17.3179	0	412	6252	4732	4244	279570	94044
chr7	25480729	25481813	0	1084	383.112	237.785	87.2867	477.7	1.02139	5.80461	9311	0	13607	54245	54642	18314	318275
chr7	26156147	26157065	0	918	345.889	142.042	1609.96	1751.4	43.5186	61.3082	0	0	34651	14603	0	106235	61044
chr7	26543072	26544227	0	1155	540.822	2529.3	263.445	1418.3	28.672	38.1377	0	2352	104248	34532	104159	7536	136275
chr7	28458819	28459458	0	639	87.0401	1408.73	0	0	7.9085	26.7204	0	0	9835	595	7767	8166	633348
chr7	35855456	35856174	0	718	1169.11	201.581	112.798	0	0	0	23196	4130	14052	8648	12202	212968	11393
chr7	36471952	36473339	0	1387	2553.89	165.47	375.892	1322.1	22.5655	19.7645	1811	6798	42133	39837	39995	182336	5718
chr7	36940875	36946217	0	5342	12641.2	2465.59	967.217	2303.8	63.91	118.011	0	1865	44719	2358	44104	153800	0
chr7	37000241	37000813	0	572	550.55	186.241	170.592	1061.1	55.9213	41.6877	0	3715	9157	9117	9621	213166	23201
chr7	38732178	38733753	0	1575	377.068	877.707	116.493	0	0	0	14645	0	132332	20394	213982	10089	27547
chr7	40360562	40361365	0	803	21.4281	440.381	0	406.7	294.512	118.203	13731	6940	88118	9378	185560	95868	227762
chr7	45641235	45642376	0	1141	1984.51	1034.91	123.228	577.3	11.8919	5.75664	12896	6832	166200	25931	24767	262333	5073
chr7	46895822	46897189	0	1367	1136.78	3755.06	249.13	714.1	30.5761	45.3335	12550	547	63448	22927	396441	256641	582017
chr7	47289797	47290265	0	468	426.198	125.28	91.3725	69	11.6147	37.4182	0	1540	3691	3031	3365	3936	188941
chr7	48599810	48600599	0	789	105.462	529.65	87.3879	474.9	23.0762	14.3916	0	12644	71697	71717	470144	272611	582126
chr7	48863069	48863918	0	849	105.738	118.892	332.839	591	11.4615	16.1666	31718	676	159146	100137	733403	204694	845385
chr7	50060177	50061203	0	1026	202.457	687.919	0	0	0	0	52853	1123	1495	753	47387	134324	298056
chr7	50141712	50142217	0	505	191.823	1173.8	92.2189	0	2.93285	7.67552	7582	6089	39826	8788	8756	215859	217042
chr7	51108744	51109812	0	1068	158.241	410.948	53.4506	504	29.1316	104.195	4996	694	120704	22660	589980	20672	595535
chr7	52402918	52404305	0	1387	105.738	118.892	77.2748	767.8	22.4779	25.1373	10222	15667	1172254	60634	1884154	1152235	1889709
chr7	53101908	53102899	0	991	437.133	182.735	354.594	2003.1	10.5058	37.4182	23787	15457	1724037	400	1722305	1851225	1713601
chr7	56975691	56977325	0	1634	0	0	0	955.3	28.5917	56.3192	42676	195863	347081	25407	800922	5725008	803714
chr7	57867774	57868680	0	906	89.4397	0	84.8596	109.5	12.4902	31.2778	0	59965	437783	122447	1693005	6479648	1695797
chr7	60906399	60907519	0	1120	0	0	0	151.4	7.7334	6.71608	153612	850660	2479177	1568248	2478732	3440809	2889848
chr7	61171360	61172124	0	764	0	0	0	69	33.9395	22.4509	78311	586055	2214572	1303643	2214127	3176204	2625243
chr7	62022170	62022848	0	678	111.255	329.927	0	267.7	13.0738	14.3916	18035	21244	1363848	452919	1363403	2325480	1774519
chr7	63347343	63348269	0	926	402.526	160.82	0	884.9	12.1692	13.672	0	38376	38427	12267	37982	1000059	449098
chr7	66537440	66539356	0	1916	2148.6	94.5913	221.902	736.7	46.6047	13.1443	7183	701	54920	54590	74807	2188300	110917
chr7	67651381	67651968	0	587	105.738	0	0	551.3	25.5786	14.3916	0	5261	128867	9120	882859	1243704	844234
chr7	68306302	68307922	0	1620	1033.48	615.537	0	780.8	23.1564	38.0898	28956	18794	137031	12493	722153	587750	1499155
chr7	68435593	68437040	0	1447	329.881	695.313	97.0993	28182.7	34.2167	54.7841	6275	1440	7913	136191	593035	458632	1628446
chr7	69334693	69338125	0	3432	1076.64	729.995	961.288	5245.4	90.8164	177.065	16872	0	4591	4589	16604	438831	826097
chr7	70000269	70003563	0	3294	1507.24	1697.47	562.412	1634.5	25.491	42.2154	56551	7226	57333	6673	56983	290871	160659
chr7	70152891	70153616	0	725	732.229	556.37	125.493	894.1	1.26215	6.71608	0	0	5160	5300	4965	140818	10606
chr7	71245507	71246797	0	1290	585.342	543.746	450.503	577.2	12.3297	24.4657	6031	0	28143	5899	971114	950863	987508
chr7	71831659	71832727	0	1068	665.56	373.861	65.3432	840.5	46.0357	68.504	16927	0	36029	29195	465164	1203067	443850
chr7	72144677	72145133	0	456	442.262	0	110.951	128.9	5.31124	7.67552	85444	71933	2709	2400	152758	890661	131444
chr7	73049987	73050677	0	690	213.878	811.715	155.772	451.6	18.8082	33.4845	4029	0	28443	97	11590	6688	41949
chr7	73139271	73140108	0	837	211.476	498.823	221.675	192.1	7.12056	6.71608	0	29	13128	68	4854	95972	10176
chr7	73283685	73284260	0	575	113.895	459.156	192.529	138	7.49264	2.78238	0	1362	13569	13581	13319	5009	132384
chr7	75251478	75252043	0	565	240.99	282.45	0	509.3	6.7266	13.4322	8833	356	40293	794	15653	199590	59292
chr7	75774819	75776248	0	1429	74.5713	497.843	244.393	1875.3	19.4502	11.945	0	14594	19648	19648	19288	85065	77675
chr7	75883776	75884604	0	828	381.343	2012.8	110.951	507.9	4.39199	14.3916	1996	4332	5214	5032	11666	22182	69319
chr7	76481907	76484416	0	2509	105.738	118.892	0	434.9	19.2897	47.5882	4272	257681	267240	0	225386	568537	346319
chr7	77517335	77518431	0	1096	1145.2	256.88	197.934	1761.9	26.7897	2.97426	34613	1506	16785	152	53297	122430	32534
chr7	81964444	81966007	0	1563	658.45	1315.1	571.026	0	0	7.67552	19519	4864	47369	30522	106587	107859	4479643
chr7	83332095	83332910	0	815	304.586	474.026	210.424	893	7.7334	32.3331	0	6153	1318571	26816	53796	1258111	3461344
chr7	84097741	84098809	0	1068	208.82	423.95	67.6124	973.5	17.8525	23.938	0	843	717291	7927	273159	2023757	2695445
chr7	84290038	84290811	0	773	102.35	794.675	0	104.1	13.1979	12.3288	77363	11305	525289	1833	363958	1980994	2503443
chr7	84326801	84329526	0	2725	724.85	709.752	0	1640	50.61	44.1343	40555	329	486574	12782	325243	1942279	2464728
chr7	84524876	84525301	0	425	0	126.819	221.887	46.1	7.21541	18.4692	5215	14216	290799	14838	129468	1746504	2268953
chr7	86045473	86046508	0	1035	105.738	475.588	332.844	384.5	7.41239	14.3916	0	8523	181229	52588	641523	225297	747746
chr7	86579193	86579975	0	782	997.16	178.163	229.373	901.5	48.5016	61.692	219	0	529	0	108056	125837	214279
chr7	86856634	86857629	0	995	171.607	303.559	87.9283	647.6	10.8122	29.7427	14667	0	6610	6650	6028	403278	15391
chr7	87238648	87241117	0	2469	773.349	2340.04	473.352	869.6	25.243	14.8233	5496	1347	9824	8344	8430	785292	160727
chr7	87449471	87451049	0	1578	0	0	0	690.5	0	0	25880	2246	54587	21849	52035	996115	27748
chr7	90135900	90136951	0	1051	283.37	349.031	0	712.8	21.4055	22.0671	51138	3952	78529	15916	87812	87996	93410
chr7	100637298	100638388	0	1090	0	0	0	585	108.195	90.6671	0	14554	22388	21508	21053	26157	15908
chr7	101962636	101963130	0	494	1838.94	356.704	93.352	648.2	6.5515	0	58408	593	12132	12152	11611	513922	312
chr7	102432973	102433795	0	822	0	0	0	514.4	27.3661	12.3288	9766	20374	41761	16009	43054	652372	20247
chr7	105069437	105080492	0	11055	3982.82	3904.94	1395.28	6843.3	152.596	276.319	0	0	0	0	39438	296117	42095
chr7	108812903	108814741	0	1838	661.948	758.892	178.517	589.4	27.3806	31.6136	0	814	602699	87235	600358	1170415	592592
chr7	108900256	108901791	0	1535	613.07	1554.85	242.121	164.3	15.2479	44.8539	6170	15740	690052	185	687711	1257768	679945
chr7	109659251	109660360	0	1109	271.561	696.982	116.927	370.3	18.1808	14.3916	13345	1222	93189	11571	1117624	2016763	1438940
chr7	112631748	112633059	0	1311	130.641	456.245	174.878	757.8	11.1697	24.9455	35678	16497	8665	8924	50867	91479	55153
chr7	114458211	114458892	0	681	522.674	166.819	126.553	179.9	1.87499	0	10094	845	14184	14244	97432	1684500	124087
chr7	114561041	114563984	0	2943	1901.36	888.302	119433	1291.5	47.8595	87.3091	24028	0	7252	0	0	1579408	18995
chr7	115536266	115537288	0	1022	137.155	253.342	130.29	379.9	11.7971	15.351	10113	149	68502	13508	255665	606104	347220
chr7	117785713	117786642	0	929	347.752	978.509	327.692	355.6	18.013	1.72699	50720	7014	37434	2414	36297	272976	915321
chr7	124347415	124348730	0	1315	649.157	732.127	0	1507.9	23.959	45.8613	0	2019	147666	43731	56696	52712	149139
chr7	125559115	125559949	0	834	211.476	0	0	138	43.2779	57.8543	47527	15622	191623	33290	357496	1157434	1029397
chr7	125926647	125929401	0	2754	973.92	442.309	446.188	2776.9	42.9277	74.8363	3808	9884	161135	31920	121780	955479	1061351
chr7	127076775	127080910	0	4135	1228.54	3440.14	217.774	1430.1	198.296	252.765	2657	4331	43596	5826	43102	112363	49258
chr7	128118784	128120924	0	2140	1201.09	58.6908	162.708	2430.9	160.067	130.1	7132	1855	1920	1371	1075	192605	19203
chr7	128209583	128210654	0	1071	534.209	118.892	110.951	69.7	3.91048	20.1482	0	31664	1212	37079	36909	102875	69343
chr7	128244961	128245772	0	811	354.912	118.892	221.881	1194.6	16.3934	21.0117	0	3279	3429	3429	72287	67757	104721
chr7	129102498	129103209	0	711	875.71	168.199	52.4016	130.2	3.39978	7.67552	7768	4895	5277	5287	27135	315587	1006
